title,category,average-bleu,average-rouge,average-bert-score,average-cosine-similarity
What happens to our bodies after we die? - Farnaz Khatibi Jafari,Sociology,0.650768649,0.185158012,0.480153597,0.390337109
Poetic stickup: Put the financial aid in the bag - Carvens Lissaint,Speaking,0.699126443,0.056605894,0.374515954,0.156391559
How to use rhetoric to get what you want - Camille A. Langston,Speaking,0.675160548,0.06740975,0.416653979,0.30304955
?€?th' ?€?f' ?€?v' are often confused | Learn how to use speech therapy,Speaking,0.678938786,0.21591683,0.479994398,0.337289739
Are You A Good Listener?,Speaking,0.712366009,0.16112902,0.510792609,0.365146485
The language of lying - Noah Zandan,Speaking,0.713431964,0.017062264,0.419522705,0.288806019
Zen k??ans: unsolvable enigmas designed to break your brain - Puqun Li,Teaching & Education,0.659671097,0.117963458,0.413686582,0.28528125
Introducing TED-Ed: Lessons Worth Sharing,Teaching & Education,0.702372449,0.13518534,0.446626864,0.265492712
Why do American schools have such long hours?,Teaching & Education,0.658918901,0.04626294,0.354058065,0.044825547
Why perfect grades don't matter,Teaching & Education,0.774180594,0.175115207,0.529097028,0.446050471
How good is your eyesight? A test!,Teaching & Education,0.596731098,0.069358178,0.388336718,0.246163965
Why do we have leap years?,Teaching & Education,0.610231849,0.133751306,0.449072917,0.285361105
Takaharu Tezuka: The best kindergarten you've ever seen,Teaching & Education,0.668011811,0.07797619,0.415201796,0.23860589
What Teachers Make,Teaching & Education,0.73129242,0.104290425,0.457208311,0.160348037
The history of keeping time - Karen Mensing,Technology,0.723250174,0.162185525,0.441720915,0.336398845
Sending a sundial to Mars - Bill Nye,Technology,0.722376535,0.12684817,0.44479856,0.299035421
Why the shape of your screen matters - Brian Gervase,Technology,0.739315112,0.108262771,0.404278193,0.313265183
Rapid prototyping Google Glass - Tom Chi,Technology,0.63000387,0.077819268,0.429240493,0.193622092
How did trains standardize time in the United States? - William Heuisler,Technology,0.731168931,0.169867594,0.444914734,0.419427801
Illuminating photography: From camera obscura to camera phone - Eva Timothy,Technology,0.71940727,0.064215686,0.437836042,0.264640015
What is the World Wide Web?,Technology,0.656523428,0.117306186,0.435760271,0.274120849
Defining cyberwarfare...in hopes of preventing it - Daniel Garrie,Technology,0.665874726,0.070697679,0.407213775,0.282831846
How inventions change history (for better and for worse) - Kenneth C. Davis,Technology,0.636494212,0.114486982,0.384212493,0.228164145
Network theory - Marc Samet,Technology,0.686214471,0.08971817,0.439324372,0.285079887
Mysteries of vernacular: X-ray - Jessica Oreck and Rachael Teel,Technology,0.757031074,0.150357143,0.351179242,0.298777638
How much does a video weigh? - Michael Stevens of Vsauce,Technology,0.647317735,0.07935263,0.427078478,0.225303987
Animation basics: The optical illusion of motion - TED-Ed,Technology,0.681833633,0.079978654,0.390268259,0.325397578
Haptography: Digitizing our sense of touch - Katherine Kuchenbecker,Technology,0.68254165,0.189850427,0.481223439,0.260660311
A universal translator for surgeons - Steven Schwaitzberg,Technology,0.759891541,0.167726593,0.448330417,0.230219685
How Curiosity got us to Mars - Bobak Ferdowsi,Technology,0.740613948,0.073554072,0.410599702,0.189292607
The cockroach beatbox - Greg Gage,Technology,0.761518648,0.024408924,0.402796121,0.196139221
How do nuclear power plants work? - M. V. Ramana and Sajan Saini,Technology,0.696187418,0.079118142,0.394400213,0.336662383
Evolution in a big city - Jason Munshi-South,Technology,0.722144144,0.100740282,0.392633756,0.224336577
The shape-shifting future of the mobile phone - Fabian Hemmert,Technology,0.75585365,0.141873348,0.447675192,0.250826772
How computer memory works - Kanawat Senanan,Technology,0.807686262,0.125144433,0.450152842,0.249864236
Visualizing the world's Twitter data - Jer Thorp,Technology,0.63651302,0.069024862,0.394118485,0.19780374
Einstein's miracle year - Larry Lagerstrom,Technology,0.727437659,0.13381262,0.446533108,0.387359381
The story behind your glasses - Eva Timothy,Technology,0.739835939,0.10915958,0.423191843,0.334735998
How does an atom-smashing particle accelerator work? - Don Lincoln,Technology,0.733740926,0.262020348,0.572497812,0.446030788
"Pool medical patents, save lives - Ellen 't Hoen",Technology,0.69191273,0.127778511,0.469583586,0.316244978
How to take a great picture - Carolina Molinari,Technology,0.725690714,0.093567431,0.416175018,0.30762906
How farming planted seeds for the Internet - Patricia Russac,Technology,0.696030302,0.138786971,0.484859452,0.275886806
Image recognition that triggers augmented reality - Matt Mills,Technology,0.732745211,0.12556265,0.471794638,0.187405267
Why is glass transparent? - Mark Miodownik,Technology,0.705498944,0.065883191,0.447661673,0.277104997
"How ""Spider-Verse"" forced animation to evolve",The Arts,0.716900431,0.044266917,0.438327461,0.307272015
The true story behind the legend of the 47 R??nin - Adam Clulow,The Arts,0.73265601,0.161934504,0.520833577,0.393675198
Exploring the creative process: drawing with tea and ink,The Arts,0.647360175,0.025,0.392129956,0.237281118
A day in the rebellion against the Inca empire - Gabriel Prieto,The Arts,0.628798708,0.112777683,0.354983115,0.234739564
The secrets of the world's most famous symphony - Hanako Sawada,The Arts,0.700059643,0.140688479,0.460906818,0.39551598
What a conductor actually does on stage,The Arts,0.677649608,0.118473632,0.417266924,0.317561849
The unexpected math of origami - Evan Zodl,The Arts,0.708595676,0.058275647,0.394962699,0.200174385
The incredible history of China's terracotta warriors - Megan Campisi and Pen-Pen Chen,The Arts,0.75275676,0.104091881,0.389931643,0.264484025
Test yourself: Can you tell the difference between music and noise? - Hanako Sawada,The Arts,0.645558464,0.116819239,0.418002352,0.335900628
The British Museum is full of stolen artifacts,The Arts,0.63929322,0.118444067,0.428793023,0.261734823
The physics of playing guitar - Oscar Fernando Perez,The Arts,0.661806125,0.10463749,0.432170741,0.29815676
How interpreters juggle two languages at once - Ewandro Magalhaes,The Arts,0.716523823,0.038710671,0.3474369,0.083594116
What is abstract expressionism? - Sarah Rosenthal,The Arts,0.733278307,0.258078072,0.537571974,0.529098779
Animation basics: The art of timing and spacing - TED-Ed,The Arts,0.620416146,0.096956933,0.366015788,0.266102507
The chaotic brilliance of artist Jean-Michel Basquiat - Jordana Moore Saggese,The Arts,0.710804755,0.103812438,0.469865792,0.40377273
Why tragedies are alluring - David E. Rivas,The Arts,0.711764443,0.121322184,0.442375116,0.337232775
What's the point(e) of ballet? - Ming Luke,The Arts,0.636927342,0.06752905,0.348721905,0.283040213
How brass instruments work - Al Cannon,The Arts,0.671660729,0.112596055,0.403637041,0.404147461
Why are there so many insects? - Murry Gans,The Arts,0.808689455,0.147901059,0.482103371,0.428128608
Why is this painting so shocking? - Iseult Gillespie,The Arts,0.696795356,0.133615508,0.495862085,0.444137733
Why Shakespeare loved iambic pentameter - David T. Freeman and Gregory Taylor,The Arts,0.67002475,0.154107129,0.440072132,0.318845141
Who decides what art means? - Hayley Levitt,The Arts,0.681001802,0.097724844,0.41857193,0.291358916
The many meanings of Michelangelo's Statue of David - James Earle,The Arts,0.686935249,0.161043487,0.419514336,0.321884433
Why is this painting so captivating? - James Earle and Christina Bozsik,The Arts,0.640368915,0.113850756,0.426595302,0.299371217
Can you guess what's wrong with these paintings? - Noah Charney,The Arts,0.686079475,0.097791472,0.458809878,0.266387494
"Why should you read ""Hamlet""? - Iseult Gillespie",The Arts,0.7148862,0.148964369,0.400476286,0.413901096
Frida Kahlo: The woman behind the legend - Iseult Gillespie,The Arts,0.686511401,0.111020911,0.470852387,0.377603856
The ethical dilemma of self-driving cars - Patrick Lin,The Arts,0.672653573,0.093654432,0.43429274,0.193327947
What is Minimalist Art And Why Does it Matter?,The Arts,0.656139072,0.123883351,0.507890687,0.497729713
Rhythm in a box: The story of the cajon drum - Paul Jennings,The Arts,0.6892437,0.152077922,0.494781258,0.416751027
Artemisia Gentileschi: The woman behind the paintings - Allison Leigh,The Arts,0.75301953,0.083801746,0.423532353,0.30159251
Where babies in movies come from,The Arts,0.690341742,0.122159091,0.434719913,0.332112238
Rethinking ballet,The Arts,0.693122049,0.084512205,0.402075801,0.321733977
The meaning of life according to Simone de Beauvoir - Iseult Gillespie,The Arts,0.703531884,0.161834524,0.498732718,0.407002064
Can you outsmart the fallacy that started a witch hunt? - Elizabeth Cox,Thinking & Learning,0.726441926,0.064039929,0.378402783,0.187986213
Can you solve Dongle's Difficult Dilemma? - Dennis E. Shasha,Thinking & Learning,0.792364773,0.048045981,0.370444669,0.179927236
A tour of the ancient Greek Underworld - Iseult Gillespie,Thinking & Learning,0.739814273,0.121587302,0.480216436,0.2960986
Can you solve the Ragnarok riddle? - Dan Finkel,Thinking & Learning,0.732330483,0.089112456,0.404082405,0.166812046
Why people fall for misinformation - Joseph Isaac,Thinking & Learning,0.66028415,0.154946978,0.405338773,0.293662834
Growth Mindset vs Fixed Mindset: An Introduction,Thinking & Learning,0.649871551,0.146357387,0.485640948,0.400865928
The beneficial bacteria that make delicious food - Erez Garty,Thinking & Learning,0.714223324,0.100637269,0.459223377,0.370481034
Can you cheat death by solving this riddle? - Shravan S K,Thinking & Learning,0.80595633,0.042945931,0.404020773,0.230328979
5 life hacks based on science,Thinking & Learning,0.640341329,0.069786841,0.434981207,0.156576787
What's the smartest age? - Shannon Odell,Thinking & Learning,0.710427454,0.116525571,0.456562298,0.230746347
How did clouds get their names? - Richard Hamblyn,Thinking & Learning,0.752490095,0.161957463,0.456848595,0.330786843
The Boltzmann brain paradox - Fabio Pacucci,Thinking & Learning,0.732745851,0.229801838,0.527163339,0.434856852
Can you solve the seven planets riddle? - Edwin F. Meyer,Thinking & Learning,0.756908234,0.100709921,0.416019095,0.269407732
Are Boys Smarter Than Girls?,Thinking & Learning,0.636293075,0.047619048,0.335406572,0.242830541
Can you solve the death race riddle? - Alex Gendler,Thinking & Learning,0.688006009,0.101286387,0.456560867,0.187708692
Building the world's largest (and most controversial) power plant - Alex Gendler,Thinking & Learning,0.736237513,0.13372421,0.462038757,0.391270727
Can you solve the sorting hat riddle? - Dan Katz and Alex Rosenthal,Thinking & Learning,0.745269822,0.044621584,0.370565197,0.128498741
How to manage your time more effectively (according to machines) - Brian Christian,Thinking & Learning,0.693349634,0.06612368,0.407385746,0.269683472
How fast is the speed of thought? - Seena Mathew,Thinking & Learning,0.727459144,0.10739122,0.413740667,0.2567162
5 tips to improve your critical thinking - Samantha Agoos,Thinking & Learning,0.770091481,0.320722855,0.586591271,0.529636651
This one weird trick will get you infinite gold - Dan Finkel,Thinking & Learning,0.74023341,0.166241107,0.460618925,0.346256809
Can you solve the risky disk riddle? - James Tanton,Thinking & Learning,0.809270178,0.064379155,0.460370187,0.290895907
Underwater farms vs. Climate change - Ayana Elizabeth Johnson and Megan Davis,Thinking & Learning,0.717620965,0.171997325,0.530816982,0.463273453
A brief history of chess - Alex Gendler,Thinking & Learning,0.719792264,0.068591168,0.480577235,0.259263887
Can you outsmart this logical fallacy? - Alex Gendler,Thinking & Learning,0.62827865,0.096880018,0.416213468,0.251835471
4 things all great listeners know,Thinking & Learning,0.699625939,0.08841738,0.467957318,0.341485604
How memories form and how we lose them - Catharine Young,Thinking & Learning,0.68685954,0.110853036,0.423101022,0.305315695
"Can you solve ""Einstein's Riddle""? - Dan Van der Vieren",Thinking & Learning,0.779086169,0.158061113,0.474887253,0.304649129
The distracted mind,Thinking & Learning,0.787451307,0.208092692,0.490614189,0.373314365
What are the universal human rights? - Benedetta Berti,Thinking & Learning,0.732779689,0.138277169,0.448752637,0.416523756
The Eisenhower matrix: understanding task management,Thinking & Learning,0.65679699,0.161260239,0.458149786,0.399284925
Can you solve the fantasy election riddle? - Dennis E. Shasha,Thinking & Learning,0.83517037,0.044984637,0.334911034,0.221677174
Do larger animals take longer to pee? - David L. Hu,Thinking & Learning,0.673759431,0.072237077,0.396009323,0.194654195
Can you solve the Trojan War riddle? - Dennis E. Shasha,Thinking & Learning,0.777354688,0.04971399,0.348037733,0.127337767
Can you outsmart the fallacy that fooled a generation of doctors? - Elizabeth Cox,Thinking & Learning,0.723125108,0.058671171,0.409072551,0.268942981
Can you solve the world's most evil wizard riddle? - Dan Finkel,Thinking & Learning,0.732262927,0.125231048,0.437099786,0.228912928
The amazing effects of gratitude,Thinking & Learning,0.682814781,0.100750527,0.419001019,0.269653432
Not all scientific studies are created equal - David H. Schwartz,Thinking & Learning,0.631634263,0.067855914,0.405972815,0.270940288
Is Google killing your memory?,Thinking & Learning,0.652051777,0.072196621,0.364540339,0.110399239
Can you survive the creation of the universe by solving this riddle? - James Tanton,Thinking & Learning,0.566198344,0.058830409,0.366310582,0.154604222
This tool will help improve your critical thinking - Erick Wilberding,Thinking & Learning,0.690412254,0.144404276,0.442331594,0.375684916
How well do masks work?,Thinking & Learning,0.591724501,0.087581699,0.467882206,0.384489092
